epoch,train_loss,val_loss,train_descriptor_loss,val_descriptor_loss,val_rmse,learning_rate,elapsed_seconds,train_alignment_loss,val_alignment_loss,val_alignment_spearman,val_alignment_kendall
698,0.264293,0.196418,0.256172,0.189250,0.435029,1.71e-04,41682.7,0.162416,0.143372,0.858676,0.679942
699,0.262781,0.198275,0.254901,0.191070,0.437115,1.70e-04,41757.3,0.157610,0.144117,0.858185,0.679363
700,0.265813,0.196642,0.257592,0.189421,0.435225,1.70e-04,41830.4,0.164404,0.144416,0.858061,0.678869
701,0.264339,0.197448,0.256311,0.190256,0.436184,1.70e-04,41903.1,0.160551,0.143828,0.858367,0.679337
702,0.263195,0.197976,0.255216,0.190744,0.436742,1.69e-04,41975.2,0.159578,0.144641,0.857144,0.677834
703,0.264055,0.197987,0.255967,0.190729,0.436725,1.69e-04,42046.2,0.161760,0.145162,0.856637,0.676293
704,0.266075,0.198126,0.257950,0.190861,0.436876,1.69e-04,42117.0,0.162504,0.145295,0.856526,0.676391
705,0.262999,0.198307,0.255117,0.191067,0.437112,1.68e-04,42191.3,0.157636,0.144807,0.857452,0.678240
706,0.264582,0.197479,0.256465,0.190269,0.436199,1.68e-04,42267.1,0.162357,0.144203,0.859146,0.679842
707,0.265332,0.197621,0.257462,0.190414,0.436365,1.68e-04,42341.3,0.157396,0.144138,0.858507,0.679300
708,0.264999,0.199104,0.257026,0.191881,0.438042,1.67e-04,42415.3,0.159452,0.144459,0.858458,0.678795
709,0.263096,0.197992,0.255119,0.190772,0.436774,1.67e-04,42491.3,0.159537,0.144402,0.857810,0.677945
710,0.264115,0.196110,0.256105,0.188871,0.434593,1.67e-04,42566.2,0.160203,0.144782,0.857565,0.678758
711,0.262789,0.196759,0.254791,0.189550,0.435373,1.66e-04,42638.5,0.159961,0.144177,0.857929,0.678956
712,0.266020,0.198064,0.258081,0.190858,0.436873,1.66e-04,42712.5,0.158761,0.144119,0.857922,0.678487
713,0.263629,0.198397,0.256125,0.191160,0.437218,1.66e-04,42786.0,0.150080,0.144737,0.855631,0.676527
714,0.264362,0.198092,0.256472,0.190825,0.436836,1.65e-04,42861.7,0.157790,0.145331,0.855651,0.675948
715,0.263867,0.198406,0.255870,0.191176,0.437237,1.65e-04,42936.8,0.159945,0.144600,0.857826,0.678918
716,0.263717,0.198540,0.255696,0.191363,0.437451,1.65e-04,43010.3,0.160422,0.143539,0.858358,0.679128
717,0.265404,0.196819,0.257050,0.189640,0.435477,1.65e-04,43083.8,0.167091,0.143581,0.858584,0.679313
718,0.264376,0.198870,0.256260,0.191664,0.437795,1.64e-04,43158.5,0.162324,0.144121,0.858098,0.678512
719,0.264410,0.198486,0.256604,0.191302,0.437380,1.64e-04,43231.2,0.156119,0.143692,0.858382,0.679769
720,0.265748,0.198061,0.257737,0.190842,0.436855,1.64e-04,43303.6,0.160214,0.144384,0.858427,0.679275
721,0.262199,0.198949,0.253869,0.191776,0.437923,1.63e-04,43371.0,0.166609,0.143452,0.858885,0.680126
722,0.264647,0.196703,0.256850,0.189482,0.435295,1.63e-04,43449.3,0.155949,0.144421,0.857147,0.678240
723,0.265286,0.196916,0.256973,0.189712,0.435559,1.63e-04,43525.8,0.166259,0.144076,0.858250,0.679313
724,0.264729,0.197519,0.256715,0.190294,0.436227,1.62e-04,43598.7,0.160287,0.144512,0.858666,0.679424
725,0.262204,0.196575,0.254300,0.189361,0.435156,1.62e-04,43675.2,0.158088,0.144277,0.859207,0.680718
726,0.263847,0.195914,0.255600,0.188677,0.434369,1.62e-04,43748.2,0.164931,0.144746,0.858206,0.678943
727,0.263779,0.197523,0.255823,0.190318,0.436255,1.61e-04,43816.5,0.159124,0.144087,0.859302,0.680065
728,0.262633,0.197804,0.254701,0.190642,0.436626,1.61e-04,43886.0,0.158635,0.143232,0.859842,0.680743
729,0.263020,0.196503,0.254996,0.189337,0.435129,1.61e-04,43954.7,0.160472,0.143324,0.859357,0.680360
730,0.263860,0.196961,0.255812,0.189828,0.435693,1.60e-04,44027.7,0.160953,0.142650,0.859702,0.680965
731,0.266536,0.196444,0.258601,0.189301,0.435087,1.60e-04,44099.2,0.158701,0.142857,0.858794,0.679707
732,0.262675,0.198587,0.254744,0.191461,0.437562,1.60e-04,44172.8,0.158617,0.142521,0.859495,0.680213
733,0.263709,0.196368,0.255852,0.189214,0.434987,1.59e-04,44243.3,0.157135,0.143090,0.858947,0.679904
734,0.263276,0.199153,0.255483,0.192046,0.438230,1.59e-04,44311.3,0.155875,0.142151,0.859349,0.680545
735,0.263485,0.198749,0.255458,0.191594,0.437714,1.59e-04,44384.1,0.160538,0.143117,0.858725,0.679720
736,0.262852,0.197824,0.254825,0.190659,0.436645,1.58e-04,44453.6,0.160534,0.143301,0.857895,0.678326
737,0.264492,0.198063,0.256249,0.190932,0.436958,1.58e-04,44524.5,0.164864,0.142612,0.859217,0.679843
738,0.264750,0.196770,0.256834,0.189647,0.435485,1.58e-04,44590.5,0.158309,0.142464,0.859410,0.681014
739,0.263938,0.197642,0.255838,0.190477,0.436436,1.58e-04,44661.6,0.161986,0.143305,0.857927,0.678845
740,0.262940,0.197617,0.254935,0.190474,0.436433,1.57e-04,44727.8,0.160098,0.142859,0.859053,0.680003
741,0.263576,0.198415,0.255859,0.191292,0.437370,1.57e-04,44796.3,0.154356,0.142455,0.859563,0.680077
742,0.263830,0.198800,0.255364,0.191665,0.437795,1.57e-04,44867.1,0.169329,0.142705,0.859510,0.680373
743,0.264598,0.197355,0.256966,0.190178,0.436094,1.56e-04,44938.7,0.152643,0.143546,0.858351,0.679017
744,0.261438,0.199068,0.253425,0.191932,0.438100,1.56e-04,45009.8,0.160248,0.142725,0.859112,0.680016
745,0.263030,0.198028,0.255041,0.190884,0.436903,1.56e-04,45078.1,0.159791,0.142876,0.858608,0.679744
746,0.263125,0.197403,0.255206,0.190180,0.436097,1.55e-04,45151.1,0.158379,0.144447,0.856901,0.678376
747,0.262703,0.196248,0.255004,0.189056,0.434806,1.55e-04,45221.5,0.153980,0.143842,0.857284,0.678129
748,0.263869,0.196898,0.255997,0.189709,0.435556,1.55e-04,45292.8,0.157432,0.143779,0.858115,0.679116
749,0.263811,0.198732,0.255992,0.191522,0.437632,1.54e-04,45365.4,0.156372,0.144207,0.857597,0.678166
750,0.261117,0.195589,0.253306,0.188393,0.434042,1.54e-04,45437.9,0.156209,0.143932,0.857581,0.678462
751,0.263665,0.198172,0.255638,0.190989,0.437023,1.54e-04,45507.8,0.160536,0.143656,0.857864,0.678598
752,0.263766,0.197907,0.255729,0.190762,0.436763,1.53e-04,45579.2,0.160738,0.142887,0.858551,0.679042
753,0.262868,0.197540,0.255098,0.190371,0.436315,1.53e-04,45647.8,0.155393,0.143388,0.857592,0.678401
754,0.262197,0.198124,0.254219,0.190974,0.437006,1.53e-04,45689.7,0.159544,0.142991,0.859210,0.680558
755,0.263192,0.197213,0.254968,0.190059,0.435957,1.52e-04,45731.0,0.164487,0.143094,0.858675,0.680126
756,0.261745,0.197835,0.254161,0.190688,0.436678,1.52e-04,45772.4,0.151678,0.142937,0.858850,0.680853
757,0.263617,0.196986,0.255793,0.189804,0.435665,1.52e-04,45813.6,0.156486,0.143641,0.857554,0.679189
758,0.261567,0.196375,0.253659,0.189157,0.434921,1.51e-04,45854.6,0.158175,0.144369,0.857203,0.678413
759,0.262140,0.198452,0.254141,0.191237,0.437306,1.51e-04,45895.5,0.159975,0.144300,0.857314,0.678043
760,0.261547,0.196415,0.253493,0.189214,0.434987,1.51e-04,45936.1,0.161078,0.144032,0.857323,0.678130
761,0.263996,0.196963,0.255745,0.189800,0.435661,1.50e-04,45977.3,0.165017,0.143254,0.858179,0.678956
762,0.261906,0.197213,0.253934,0.190053,0.435951,1.50e-04,46018.0,0.159440,0.143193,0.858624,0.679362
763,0.263596,0.196021,0.255534,0.188841,0.434558,1.50e-04,46058.8,0.161233,0.143614,0.858348,0.679030
764,0.262472,0.196350,0.254608,0.189234,0.435011,1.50e-04,46100.0,0.157277,0.142322,0.859695,0.681125
765,0.263299,0.197458,0.255173,0.190250,0.436177,1.49e-04,46141.2,0.162519,0.144146,0.857883,0.678746
766,0.262696,0.197697,0.254982,0.190503,0.436467,1.49e-04,46182.1,0.154277,0.143880,0.857791,0.678438
767,0.263175,0.196239,0.255458,0.189067,0.434819,1.49e-04,46223.3,0.154326,0.143443,0.858516,0.679744
768,0.261226,0.196908,0.253053,0.189760,0.435615,1.48e-04,46264.3,0.163462,0.142952,0.859065,0.680632
769,0.261904,0.196935,0.253797,0.189777,0.435634,1.48e-04,46305.4,0.162134,0.143157,0.859009,0.680484
770,0.262835,0.196069,0.254961,0.188939,0.434671,1.48e-04,46346.3,0.157481,0.142589,0.859373,0.680644
771,0.263353,0.196405,0.255385,0.189225,0.435000,1.47e-04,46387.8,0.159371,0.143598,0.858294,0.679572
772,0.261263,0.196729,0.253674,0.189574,0.435400,1.47e-04,46428.7,0.151788,0.143108,0.858313,0.679436
773,0.261698,0.195517,0.253611,0.188342,0.433984,1.47e-04,46469.6,0.161731,0.143499,0.857938,0.678610
774,0.262844,0.197807,0.254580,0.190655,0.436640,1.46e-04,46510.6,0.165268,0.143051,0.858966,0.680052
775,0.261556,0.196380,0.253616,0.189211,0.434984,1.46e-04,46551.4,0.158810,0.143386,0.858182,0.679227
776,0.261430,0.195843,0.253491,0.188689,0.434384,1.46e-04,46592.3,0.158784,0.143075,0.858813,0.679461
777,0.261756,0.196553,0.253594,0.189410,0.435212,1.45e-04,46632.9,0.163253,0.142853,0.859541,0.680423
778,0.261511,0.195545,0.253179,0.188400,0.434051,1.45e-04,46673.8,0.166642,0.142903,0.859215,0.680990
779,0.261839,0.197456,0.253698,0.190325,0.436263,1.45e-04,46714.6,0.162817,0.142607,0.859883,0.681458
780,0.262354,0.195497,0.254458,0.188352,0.433995,1.44e-04,46755.6,0.157905,0.142900,0.860113,0.681384
781,0.263508,0.196155,0.255215,0.189038,0.434785,1.44e-04,46796.9,0.165874,0.142337,0.859505,0.681076
782,0.262452,0.196260,0.254266,0.189099,0.434855,1.44e-04,46837.5,0.163704,0.143220,0.858658,0.679202
783,0.263614,0.197895,0.255408,0.190765,0.436767,1.43e-04,46878.2,0.164124,0.142589,0.859940,0.680632
784,0.261710,0.195382,0.253999,0.188232,0.433857,1.43e-04,46919.7,0.154221,0.143004,0.859839,0.680767
785,0.260282,0.196701,0.252182,0.189566,0.435392,1.43e-04,46960.6,0.162016,0.142702,0.858698,0.679695
786,0.261964,0.197117,0.254294,0.189936,0.435816,1.42e-04,47001.6,0.153399,0.143632,0.858916,0.679905
787,0.263479,0.199045,0.255574,0.191903,0.438067,1.42e-04,47042.1,0.158103,0.142848,0.860149,0.681187
788,0.261429,0.196920,0.253312,0.189685,0.435528,1.42e-04,47082.7,0.162350,0.144717,0.857448,0.678351
789,0.261743,0.195427,0.253694,0.188250,0.433877,1.42e-04,47123.2,0.160987,0.143543,0.859507,0.680558
790,0.261272,0.197348,0.253187,0.190159,0.436072,1.41e-04,47163.8,0.161700,0.143770,0.858612,0.679313
791,0.261861,0.196871,0.254366,0.189697,0.435542,1.41e-04,47204.5,0.149881,0.143471,0.859299,0.680311
792,0.260631,0.196244,0.252837,0.189043,0.434791,1.41e-04,47245.9,0.155877,0.144006,0.859363,0.680250
793,0.262670,0.195481,0.254803,0.188300,0.433936,1.40e-04,47286.2,0.157339,0.143600,0.859509,0.680669
794,0.263384,0.197569,0.255161,0.190405,0.436354,1.40e-04,47327.1,0.164461,0.143274,0.860275,0.681457
795,0.262550,0.194638,0.254664,0.187468,0.432976,1.40e-04,47368.1,0.157729,0.143391,0.859130,0.680360
796,0.261482,0.195181,0.253633,0.188001,0.433591,1.39e-04,47408.8,0.156974,0.143599,0.859054,0.680114
797,0.261114,0.196074,0.252932,0.188935,0.434666,1.39e-04,47449.1,0.163647,0.142792,0.858811,0.680134
798,0.262909,0.195552,0.255282,0.188412,0.434064,1.39e-04,47490.1,0.152534,0.142793,0.859050,0.680188
799,0.261226,0.196630,0.253326,0.189517,0.435336,1.38e-04,47530.6,0.158000,0.142254,0.859470,0.680595
800,0.260857,0.195837,0.252888,0.188651,0.434339,1.38e-04,47571.4,0.159380,0.143719,0.858014,0.679424
801,0.262221,0.196699,0.254403,0.189517,0.435335,1.38e-04,47612.6,0.156344,0.143649,0.858370,0.679485
802,0.261656,0.196054,0.253545,0.188924,0.434654,1.37e-04,47653.0,0.162225,0.142599,0.859865,0.681371
803,0.261210,0.197519,0.253374,0.190365,0.436308,1.37e-04,47694.3,0.156729,0.143072,0.857907,0.678894
804,0.260584,0.196057,0.252725,0.188885,0.434608,1.37e-04,47735.1,0.157178,0.143452,0.858166,0.678992
805,0.260060,0.195438,0.252256,0.188293,0.433928,1.36e-04,47775.7,0.156072,0.142887,0.859105,0.680459
806,0.263622,0.195063,0.255444,0.187885,0.433456,1.36e-04,47816.4,0.163561,0.143580,0.858881,0.680509
807,0.262227,0.196609,0.254402,0.189453,0.435263,1.36e-04,47856.8,0.156505,0.143120,0.859311,0.680311
808,0.262254,0.195623,0.254279,0.188468,0.434130,1.35e-04,47897.7,0.159496,0.143097,0.859280,0.680682
809,0.261025,0.195017,0.253054,0.187891,0.433464,1.35e-04,47938.7,0.159416,0.142514,0.859192,0.680756
810,0.260623,0.194373,0.252573,0.187250,0.432724,1.35e-04,47980.1,0.160999,0.142459,0.859807,0.681433
811,0.259059,0.196992,0.251336,0.189833,0.435698,1.35e-04,48020.7,0.154458,0.143187,0.858604,0.679917
812,0.261396,0.194943,0.253557,0.187784,0.433341,1.34e-04,48060.9,0.156779,0.143189,0.858118,0.679597
813,0.263445,0.196899,0.255409,0.189778,0.435636,1.34e-04,48101.8,0.160730,0.142407,0.859647,0.681495
814,0.261363,0.194953,0.253487,0.187786,0.433342,1.34e-04,48142.9,0.157515,0.143338,0.858062,0.679128
815,0.261791,0.194916,0.253684,0.187785,0.433341,1.33e-04,48183.9,0.162130,0.142628,0.858627,0.679781
816,0.262024,0.194762,0.254292,0.187648,0.433184,1.33e-04,48224.8,0.154624,0.142289,0.859441,0.680607
817,0.261900,0.196215,0.254090,0.189094,0.434850,1.33e-04,48265.3,0.156210,0.142420,0.859202,0.680730
818,0.261064,0.195980,0.253131,0.188869,0.434591,1.32e-04,48305.9,0.158667,0.142221,0.859056,0.680829
819,0.259713,0.195345,0.251804,0.188182,0.433800,1.32e-04,48347.1,0.158187,0.143247,0.858506,0.680139
820,0.260149,0.196645,0.252291,0.189504,0.435320,1.32e-04,48387.7,0.157159,0.142830,0.859376,0.681346
821,0.260557,0.197336,0.252690,0.190177,0.436092,1.31e-04,48428.6,0.157328,0.143188,0.858122,0.679067
822,0.261522,0.194342,0.253707,0.187198,0.432664,1.31e-04,48469.6,0.156305,0.142876,0.858110,0.679276
823,0.261090,0.195426,0.253331,0.188322,0.433960,1.31e-04,48510.2,0.155187,0.142082,0.860393,0.682173
824,0.262089,0.196361,0.254056,0.189242,0.435020,1.30e-04,48551.0,0.160659,0.142384,0.859354,0.680706
825,0.260099,0.194693,0.252192,0.187527,0.433044,1.30e-04,48591.8,0.158136,0.143315,0.858250,0.679338
826,0.261232,0.196828,0.253222,0.189722,0.435571,1.30e-04,48632.6,0.160206,0.142113,0.860352,0.682185
827,0.260100,0.195029,0.252310,0.187927,0.433505,1.29e-04,48673.4,0.155795,0.142050,0.860160,0.681273
828,0.260856,0.196398,0.252881,0.189285,0.435069,1.29e-04,48714.1,0.159504,0.142244,0.860755,0.682382
829,0.261646,0.194666,0.253951,0.187510,0.433025,1.29e-04,48755.0,0.153901,0.143117,0.858776,0.680287
830,0.260606,0.195085,0.252721,0.187961,0.433545,1.29e-04,48795.3,0.157683,0.142472,0.859487,0.680546
831,0.261695,0.195045,0.253934,0.187898,0.433472,1.28e-04,48835.9,0.155205,0.142933,0.859123,0.679979
832,0.260707,0.194401,0.252597,0.187281,0.432760,1.28e-04,48876.9,0.162211,0.142400,0.860406,0.681729
833,0.261942,0.195105,0.254182,0.187991,0.433579,1.28e-04,48919.3,0.155205,0.142287,0.859812,0.680854
834,0.261748,0.196108,0.253538,0.189015,0.434759,1.27e-04,48964.1,0.164196,0.141868,0.860217,0.681384
835,0.260939,0.193929,0.253132,0.186834,0.432243,1.27e-04,49007.4,0.156141,0.141900,0.859074,0.680003
836,0.260053,0.195095,0.252402,0.188007,0.433598,1.27e-04,49049.3,0.153023,0.141760,0.860031,0.681544
837,0.261229,0.194273,0.253503,0.187168,0.432629,1.26e-04,49091.5,0.154526,0.142089,0.859759,0.680841
838,0.262328,0.195391,0.254375,0.188302,0.433937,1.26e-04,49134.1,0.159068,0.141790,0.859945,0.681236
839,0.261134,0.195940,0.253176,0.188866,0.434587,1.26e-04,49175.9,0.159156,0.141497,0.860880,0.682296
840,0.260597,0.194926,0.252537,0.187832,0.433396,1.25e-04,49218.3,0.161188,0.141870,0.860508,0.682185
841,0.261218,0.194082,0.253164,0.186991,0.432424,1.25e-04,49260.4,0.161071,0.141828,0.860585,0.681778
842,0.261806,0.195855,0.254050,0.188793,0.434504,1.25e-04,49303.2,0.155114,0.141235,0.861578,0.683393
843,0.261382,0.195038,0.253745,0.187951,0.433533,1.24e-04,49346.0,0.152741,0.141742,0.860262,0.681630
844,0.260901,0.195156,0.252975,0.188070,0.433671,1.24e-04,49388.4,0.158516,0.141705,0.860668,0.682419
845,0.260554,0.196513,0.252656,0.189435,0.435241,1.24e-04,49431.2,0.157962,0.141563,0.861409,0.682690
846,0.261553,0.194463,0.253387,0.187384,0.432879,1.23e-04,49473.7,0.163320,0.141578,0.860352,0.682049
847,0.261257,0.194193,0.253147,0.187103,0.432554,1.23e-04,49516.3,0.162213,0.141810,0.861211,0.683257
848,0.260547,0.194791,0.252684,0.187685,0.433226,1.23e-04,49558.9,0.157263,0.142122,0.860750,0.681902
849,0.261024,0.195242,0.252975,0.188168,0.433783,1.23e-04,49601.3,0.160990,0.141491,0.861546,0.682987
850,0.261087,0.196441,0.253137,0.189374,0.435171,1.22e-04,49644.3,0.158996,0.141326,0.861293,0.682382
851,0.259930,0.194293,0.251857,0.187191,0.432656,1.22e-04,49687.0,0.161457,0.142039,0.860298,0.681384
852,0.262115,0.194810,0.254366,0.187704,0.433249,1.22e-04,49729.6,0.154971,0.142113,0.861144,0.682839
853,0.260349,0.196595,0.252293,0.189501,0.435317,1.21e-04,49772.1,0.161113,0.141887,0.860586,0.682259
854,0.260857,0.195536,0.252921,0.188467,0.434128,1.21e-04,49814.6,0.158708,0.141387,0.860900,0.682728
855,0.261395,0.195609,0.253582,0.188498,0.434163,1.21e-04,49857.2,0.156251,0.142218,0.860138,0.681556
856,0.260329,0.194233,0.252452,0.187059,0.432503,1.20e-04,49899.9,0.157536,0.143475,0.859556,0.680780
857,0.261638,0.195711,0.253670,0.188596,0.434276,1.20e-04,49942.3,0.159367,0.142312,0.860733,0.682543
858,0.260903,0.195743,0.253081,0.188651,0.434339,1.20e-04,49984.8,0.156427,0.141850,0.860824,0.682986
859,0.259084,0.195870,0.251391,0.188793,0.434503,1.19e-04,50027.4,0.153860,0.141532,0.860692,0.682419
860,0.261666,0.196204,0.254144,0.189128,0.434888,1.19e-04,50069.8,0.150446,0.141532,0.861365,0.683110
861,0.260596,0.193776,0.252650,0.186686,0.432072,1.19e-04,50112.8,0.158926,0.141787,0.860679,0.682530
862,0.259424,0.195188,0.251919,0.188115,0.433722,1.18e-04,50155.6,0.150097,0.141465,0.860410,0.682530
863,0.259289,0.195119,0.251275,0.188025,0.433619,1.18e-04,50198.0,0.160275,0.141866,0.860109,0.681495
864,0.260111,0.194979,0.252057,0.187875,0.433445,1.18e-04,50240.5,0.161086,0.142092,0.859602,0.680780
865,0.261183,0.194619,0.253291,0.187527,0.433043,1.18e-04,50283.2,0.157825,0.141845,0.859511,0.681224
866,0.261609,0.195688,0.253611,0.188609,0.434291,1.17e-04,50326.3,0.159967,0.141591,0.860969,0.682826
867,0.258813,0.194776,0.251228,0.187685,0.433226,1.17e-04,50369.9,0.151688,0.141816,0.860290,0.681741
868,0.261477,0.196010,0.253566,0.188924,0.434654,1.17e-04,50412.5,0.158214,0.141716,0.861344,0.683097
869,0.260557,0.194475,0.252553,0.187390,0.432886,1.16e-04,50455.2,0.160085,0.141688,0.860366,0.681766
870,0.260545,0.195394,0.252728,0.188308,0.433945,1.16e-04,50497.8,0.156348,0.141727,0.860462,0.681655
871,0.256863,0.195273,0.249294,0.188223,0.433846,1.16e-04,50541.1,0.151387,0.141003,0.860876,0.682345
872,0.261142,0.193938,0.253220,0.186849,0.432260,1.15e-04,50583.4,0.158447,0.141787,0.859766,0.680804
873,0.261482,0.194243,0.253687,0.187160,0.432620,1.15e-04,50625.0,0.155902,0.141656,0.860813,0.682148
874,0.260658,0.195699,0.252607,0.188609,0.434291,1.15e-04,50666.3,0.161008,0.141805,0.860272,0.681754
875,0.261106,0.196978,0.253329,0.189875,0.435746,1.14e-04,50707.1,0.155545,0.142073,0.860332,0.681420
876,0.261206,0.194300,0.253469,0.187190,0.432655,1.14e-04,50747.7,0.154745,0.142183,0.859997,0.681359
877,0.260944,0.194045,0.253082,0.186952,0.432379,1.14e-04,50788.5,0.157235,0.141859,0.859600,0.681211
878,0.261053,0.193737,0.253227,0.186663,0.432045,1.13e-04,50829.2,0.156522,0.141490,0.860699,0.682012
879,0.260346,0.194465,0.252618,0.187376,0.432869,1.13e-04,50870.0,0.154572,0.141788,0.860639,0.682000
880,0.259823,0.194724,0.251922,0.187658,0.433196,1.13e-04,50911.0,0.158020,0.141308,0.860535,0.682320
881,0.261531,0.195280,0.253537,0.188187,0.433805,1.13e-04,50951.9,0.159887,0.141868,0.859888,0.681297
882,0.260252,0.194970,0.252455,0.187917,0.433494,1.12e-04,50992.8,0.155942,0.141055,0.861476,0.683849
883,0.260676,0.194275,0.252912,0.187202,0.432669,1.12e-04,51033.8,0.155279,0.141454,0.860628,0.682160
884,0.257953,0.195030,0.250222,0.187949,0.433531,1.12e-04,51074.6,0.154626,0.141630,0.861952,0.683861
885,0.259959,0.195365,0.251902,0.188278,0.433910,1.11e-04,51116.0,0.161153,0.141751,0.860874,0.682345
886,0.259432,0.194575,0.251518,0.187494,0.433006,1.11e-04,51156.9,0.158280,0.141610,0.861353,0.682924
887,0.259244,0.193430,0.251363,0.186350,0.431683,1.11e-04,51197.8,0.157625,0.141585,0.860880,0.682653
888,0.260111,0.195640,0.252189,0.188588,0.434267,1.10e-04,51238.6,0.158449,0.141043,0.861361,0.683676
889,0.260302,0.194808,0.252594,0.187718,0.433264,1.10e-04,51279.3,0.154158,0.141804,0.860621,0.681827
890,0.259330,0.195247,0.251458,0.188192,0.433811,1.10e-04,51320.2,0.157432,0.141102,0.860901,0.682925
891,0.258553,0.193378,0.250765,0.186311,0.431638,1.09e-04,51361.0,0.155770,0.141340,0.861416,0.683122
892,0.260807,0.194400,0.253228,0.187347,0.432836,1.09e-04,51401.6,0.151591,0.141050,0.860954,0.682888
893,0.261298,0.196218,0.253359,0.189151,0.434915,1.09e-04,51442.1,0.158788,0.141330,0.861128,0.682715
894,0.259943,0.193678,0.252164,0.186604,0.431977,1.09e-04,51482.6,0.155582,0.141484,0.861169,0.682937
895,0.260698,0.194097,0.252843,0.187060,0.432504,1.08e-04,51523.6,0.157113,0.140750,0.862657,0.685230
896,0.260071,0.195235,0.252194,0.188199,0.433819,1.08e-04,51564.2,0.157538,0.140706,0.862778,0.685279
897,0.258994,0.194080,0.251261,0.186992,0.432425,1.08e-04,51604.8,0.154661,0.141767,0.860663,0.681964
898,0.258258,0.194668,0.250358,0.187602,0.433131,1.07e-04,51645.5,0.158007,0.141305,0.861647,0.683332
899,0.260016,0.194796,0.251985,0.187733,0.433281,1.07e-04,51686.1,0.160612,0.141274,0.861540,0.683146
900,0.258199,0.194361,0.250320,0.187338,0.432826,1.07e-04,51727.1,0.157587,0.140443,0.862690,0.684724
901,0.260148,0.194755,0.252425,0.187717,0.433263,1.06e-04,51768.3,0.154451,0.140762,0.862755,0.684527
902,0.260005,0.196234,0.252069,0.189125,0.434885,1.06e-04,51809.4,0.158716,0.142189,0.860644,0.681988
903,0.257918,0.195515,0.250235,0.188417,0.434070,1.06e-04,51850.4,0.153642,0.141959,0.860125,0.681384
904,0.259658,0.195179,0.251672,0.188155,0.433769,1.05e-04,51890.4,0.159728,0.140482,0.862310,0.684145
905,0.259673,0.193458,0.251782,0.186357,0.431691,1.05e-04,51931.2,0.157833,0.142015,0.860748,0.682123
906,0.259721,0.194587,0.251785,0.187494,0.433006,1.05e-04,51972.2,0.158713,0.141859,0.860788,0.681544
907,0.259762,0.194321,0.251985,0.187240,0.432713,1.05e-04,52012.7,0.155541,0.141612,0.861253,0.682802
908,0.260070,0.194624,0.252096,0.187588,0.433115,1.04e-04,52053.6,0.159473,0.140719,0.862266,0.684289
909,0.260468,0.193752,0.252552,0.186681,0.432066,1.04e-04,52094.3,0.158333,0.141408,0.861176,0.682592
910,0.260357,0.194424,0.252558,0.187348,0.432837,1.04e-04,52135.5,0.155994,0.141519,0.860578,0.681741
911,0.259649,0.194080,0.251860,0.187011,0.432448,1.03e-04,52176.2,0.155773,0.141381,0.860845,0.682148
912,0.260653,0.194253,0.252710,0.187177,0.432640,1.03e-04,52216.8,0.158861,0.141524,0.860517,0.681692
913,0.258362,0.194368,0.250550,0.187301,0.432783,1.03e-04,52257.1,0.156247,0.141330,0.861046,0.682641
914,0.259281,0.194587,0.251423,0.187494,0.433005,1.02e-04,52298.0,0.157163,0.141859,0.860832,0.682506
915,0.259130,0.193402,0.251408,0.186325,0.431654,1.02e-04,52339.1,0.154434,0.141534,0.861195,0.682900
916,0.260879,0.194788,0.253137,0.187737,0.433286,1.02e-04,52380.1,0.154848,0.141022,0.860852,0.682321
917,0.259890,0.194010,0.252043,0.186929,0.432353,1.02e-04,52421.2,0.156940,0.141617,0.860459,0.681803
918,0.261399,0.193589,0.253472,0.186520,0.431880,1.01e-04,52462.2,0.158539,0.141373,0.860896,0.682641
919,0.259533,0.194309,0.251524,0.187252,0.432727,1.01e-04,52503.0,0.160188,0.141137,0.860457,0.682062
920,0.260597,0.193825,0.252738,0.186792,0.432194,1.01e-04,52543.6,0.157187,0.140662,0.861755,0.683442
921,0.258324,0.194969,0.250700,0.187942,0.433523,1.00e-04,52584.2,0.152490,0.140542,0.861803,0.683874
922,0.259359,0.193492,0.251355,0.186448,0.431796,1.00e-04,52625.2,0.160097,0.140898,0.861983,0.683430
923,0.257761,0.195767,0.249900,0.188748,0.434451,9.97e-05,52666.5,0.157224,0.140392,0.861988,0.683639
924,0.258578,0.193950,0.250731,0.186899,0.432319,9.94e-05,52706.9,0.156926,0.141019,0.861834,0.683541
925,0.258137,0.196150,0.250399,0.189094,0.434849,9.91e-05,52748.0,0.154759,0.141115,0.861224,0.682617
926,0.259050,0.193992,0.251202,0.186942,0.432368,9.88e-05,52788.9,0.156969,0.141001,0.862134,0.683763
927,0.260043,0.194509,0.252141,0.187452,0.432957,9.85e-05,52829.9,0.158051,0.141141,0.861407,0.682912
928,0.258415,0.194200,0.250461,0.187172,0.432634,9.82e-05,52870.4,0.159090,0.140552,0.862232,0.683997
929,0.259234,0.194302,0.251273,0.187249,0.432722,9.79e-05,52911.2,0.159219,0.141075,0.861493,0.682370
930,0.257594,0.193438,0.249928,0.186391,0.431730,9.76e-05,52951.3,0.153326,0.140943,0.861677,0.683319
931,0.259668,0.193205,0.251788,0.186109,0.431404,9.73e-05,52992.0,0.157596,0.141921,0.860292,0.681704
932,0.259696,0.193969,0.251959,0.186898,0.432318,9.70e-05,53033.0,0.154735,0.141404,0.861299,0.682702
